,000300.SH,HSI.HI,SPX.GI,AU9999.SGE,中债综合全价总值指数
2024-05-10,3666.2771,17231.727105600003,37086.772948,556.34,128.0087
2024-05-13,3664.6907,17373.4868834,37087.74626,553.01,128.0626
2024-05-14,3657.0454,17349.8280902,37279.235404,550.66,128.1459
2024-05-15,3626.0559,17348.492930499997,37713.874935,555.99,128.1368
2024-05-16,3640.3592,17632.2547694,37620.0042,560.35,128.0807
2024-05-17,3677.9696,17804.9306577,37677.08171500001,561.44,128.0263
2024-05-20,3690.9623,17875.6365148,37710.017146,573.8,128.0534
2024-05-21,3676.1611,17520.1717486,37818.728729,568.96,128.0301
2024-05-22,3684.451,17481.816831999997,37720.634977,568.6,128.05
2024-05-23,3641.7917,17188.262687399998,37453.288832,556.72,128.1193
2024-05-24,3601.4754,16943.0676912,37717.620144,551.43,128.1117
2024-05-27,3635.7079,17129.311303499995,37711.784952,551.6,128.073
2024-05-28,3609.1724,17142.688951199998,37726.475004,552.7,128.1408
2024-05-29,3613.5223,16818.6983525,37451.17467,555.76,128.2258
2024-05-30,3594.3121,16592.9366361,37230.021828,551.72,128.2502
2024-05-31,3579.9247,16439.2469847,37516.763088,553.6,128.1892
2024-06-03,3588.7483,16726.8911168,37557.57724,549.19,128.2626
2024-06-04,3615.6714,16767.7248421,37612.432122000006,553.49,128.3018
2024-06-05,3594.7936,16771.1355904,38065.547091,550.25,128.3823
2024-06-06,3592.2454,16825.158848,38063.827968000005,559.36,128.4258
2024-06-07,3574.1143,16720.720271500002,38020.307093999996,559.9,128.4458
2024-06-11,3542.8771,16551.1934406,38237.33882,543.95,128.5068
2024-06-12,3544.1225,16337.9640504,38561.412699,545.97,128.5179
2024-06-13,3526.1306,16496.983404,38645.845628,546.26,128.5634
2024-06-14,3541.5331,16343.346819799997,38646.377160000004,546.24,128.6417
2024-06-17,3536.1986,16337.4736244,38941.484126999996,547.33,128.6362
2024-06-18,3545.5902,16320.1702725,39039.121044,547.64,128.6984
2024-06-19,3528.749,16796.9045343,39045.156777,550.06,128.7448
2024-06-20,3503.2817,16721.6284868,38964.591863999995,554.35,128.8013
2024-06-21,3495.6198,16447.779366400002,38905.908552,556.25,128.7317
2024-06-24,3476.8102,16448.3023269,38789.379187,549.98,128.7666
2024-06-25,3457.9023,16488.629586,38955.08925,549.75,128.8441
2024-06-26,3480.2648,16504.3476355,39028.94192,546.18,128.881
2024-06-27,3454.1175,16170.176498400002,39076.41449,543.88,128.9651
2024-06-28,3461.657,16171.420974800001,38915.748863999994,549.88,129.0263
2024-07-01,3478.1827,16170.1806721,39018.228885000004,549.2,128.8786
2024-07-02,3471.7857,16217.361003799999,39274.283190999995,549.5,128.9366
2024-07-03,3463.4141,16410.4791246,39485.597024,554.16,129.0229
2024-07-04,3445.8128,16458.016811999998,39481.72111,556.45,129.0354
2024-07-05,3431.0605,16249.619961200002,39687.94079099999,557.96,128.94
2024-07-08,3401.7604,15988.952344000001,39726.61851000001,559.22,128.7761
2024-07-09,3439.8111,15999.409919200001,39769.44438,555.9,128.877
2024-07-10,3428.9657,15956.701494299998,40193.440722,560.85,128.893
2024-07-11,3468.169,16288.050222000002,39839.549906,561.78,128.9209
2024-07-12,3472.4014,16708.9903582,40045.868525000005,563.26,128.9772
2024-07-15,3476.2467,16454.4984802,40157.919186,563.66,129.0272
2024-07-16,3498.2827,16197.7007664,40423.00416,570.82,129.0266
2024-07-17,3501.5836,16206.370187800001,39854.423986,577.37,129.0315
2024-07-18,3520.931,16234.710659699998,39524.609815,577.56,128.9934
2024-07-19,3539.0156,15904.257784800002,39258.9075,561.9,129.0021
2024-07-22,3514.9249,16107.3782804,39693.718735,563.32,129.141
2024-07-23,3439.8779,15962.9770872,39631.315716,560.0,129.2456
2024-07-24,3418.1663,15819.0106005,38726.914254,566.35,129.2842
2024-07-25,3399.2716,15532.339598,38507.776962,552.4,129.3837
2024-07-26,3409.2931,15541.136882400002,38907.00570000001,555.5,129.4672
2024-07-29,3390.742,15745.3273726,38963.781864,558.79,129.5779
2024-07-30,3369.3821,15532.8384014,38796.610415999996,558.68,129.6857
2024-07-31,3442.0844,15841.863855999998,39399.401580000005,563.26,129.7543
2024-08-01,3419.2666,15796.4866368,38847.355764,568.61,129.8547
2024-08-02,3384.3919,15478.537199299999,38161.606656,571.17,129.9484
2024-08-05,3343.3205,15318.5745132,37001.871385,560.7,130.0477
2024-08-06,3342.9789,15241.6386104,37370.845954,554.28,129.9669
2024-08-07,3341.489,15453.7061732,37117.1507,554.7,130.0508
2024-08-08,3342.9369,15495.382413900003,38011.789260000005,555.16,129.9309
2024-08-09,3331.6274,15664.5630134,38183.488784,560.94,129.7709
2024-08-12,3325.8645,15678.207079500004,38189.942062,564.1,129.4155
2024-08-13,3334.3903,15755.9978658,38844.762197000004,567.84,129.5031
2024-08-14,3309.2389,15691.4109176,38958.382215,566.71,129.7191
2024-08-15,3341.953,15676.4206164,39578.036478,565.66,129.6228
2024-08-16,3345.634,15975.438846399999,39692.8922,566.14,129.6264
2024-08-19,3356.9677,16097.9428168,40051.317375,572.26,129.6549
2024-08-20,3332.7034,16040.14928,39921.4584,572.75,129.6907
2024-08-21,3321.635,15921.991385299998,40080.595095000004,574.5,129.6374
2024-08-22,3313.1357,16125.81451,39678.554592,572.89,129.6985
2024-08-23,3327.1905,16119.298404,40207.450038,571.58,129.7014
2024-08-26,3324.2231,16244.3669091,39957.638076,574.89,129.6512
2024-08-27,3305.3338,16330.119765299996,40083.26242,573.99,129.5108
2024-08-28,3286.4956,16149.314511,39825.269088,573.33,129.546
2024-08-29,3277.6812,16260.7873336,39870.115604,574.9,129.5495
2024-08-30,3321.4323,16409.9894354,40173.680159999996,573.44,129.5268
2024-09-02,3265.011,16115.7923927,40118.89068,570.7,129.6812
2024-09-03,3273.4282,16099.570999200001,39317.327016,571.48,129.7435
2024-09-04,3252.1649,15930.695617,39274.19403599999,567.53,129.8303
2024-09-05,3257.7578,15888.442883,39068.157248999996,571.79,129.9308
2024-09-06,3231.3457,15874.836329,38359.218850000005,572.84,129.9533
2024-09-09,3192.9516,15659.035867199998,38838.436845,570.26,130.04
2024-09-10,3195.7552,15723.349670599999,39092.931072,572.72,130.1169
2024-09-11,3186.1299,15619.0546203,39535.40816600001,575.74,130.2033
2024-09-12,3172.4747,15745.992994799997,39849.645264,575.0,130.2561
2024-09-13,3159.247,15817.8565721,39961.62006,582.54,130.3359
2024-09-18,3171.0102,16059.492387400001,39816.608620000006,581.98,130.5264
2024-09-19,3196.0357,16402.783496,40557.130812,583.05,130.5103
2024-09-20,3201.0497,16552.3066335,40285.094220000006,588.3,130.4842
2024-09-23,3212.7639,16520.2035096,40333.646066999994,592.2,130.5108
2024-09-24,3351.909,17204.057052,40422.88943,592.0,130.3785
2024-09-25,3401.533,17253.300454,40171.409652,595.66,130.4555
2024-09-26,3545.3204,18008.233895600002,40420.97609799999,597.15,130.3491
2024-09-27,3703.6849,18592.178175999998,40225.145517,597.16,129.7057
2024-09-30,4017.8545,19058.1412872,40380.002352,595.25,129.3591
2024-10-08,4256.0962,19052.1681518,40665.665117000004,593.4,129.2413
2024-10-09,3955.9839,18731.8036308,40873.267872,588.6,129.2313
2024-10-10,3997.7879,19342.702116800003,40889.22971,590.89,129.514
2024-10-11,3887.167,19347.165032599998,41130.288692999995,597.3,129.6606
2024-10-14,3961.3424,19192.8242704,41442.61715500001,600.82,129.6875
2024-10-15,3855.9949,18535.816177499997,41189.48658,603.26,129.6867
2024-10-16,3831.589,18592.898025000002,41593.128177,609.96,129.6984
2024-10-17,3788.2217,18399.884867,41602.94934000001,612.66,129.7905
2024-10-18,3925.234,19076.5367056,41799.848958,616.83,129.7845
2024-10-21,3935.1974,18709.121056,41552.720836,624.06,129.7299
2024-10-22,3957.7755,18779.498074,41674.00176,625.0,129.6053
2024-10-23,3973.2089,19028.75349,41303.71879,628.68,129.457
2024-10-24,3928.8334,18800.250830999998,41416.167996000004,623.03,129.4521
2024-10-25,3956.421,18839.163644,41289.92508,621.5,129.3781
2024-10-28,3964.1569,18896.410908800004,41525.77406400001,624.65,129.2636
2024-10-29,3924.649,18988.948710599998,41578.803636000004,629.5,129.2865
2024-10-30,3889.4487,18725.120612799998,41503.790129999994,636.75,129.2996
2024-10-31,3891.0396,18625.505930900003,40651.331249999996,634.0,129.34
2024-11-01,3890.0203,18763.38345,40751.8188,627.67,129.4571
2024-11-04,3944.7619,18834.70644,40676.06660699999,623.48,129.5219
2024-11-05,4044.5725,19191.1275132,41066.848416,623.78,129.5674
2024-11-06,4024.2831,18756.4701512,42092.033672,624.69,129.6047
2024-11-07,4145.6952,19312.693478,42802.637290000006,610.01,129.6669
2024-11-08,4104.047,19050.4503014,42827.940882,612.85,129.7136
2024-11-11,4131.1312,18858.754583899998,43081.291110000006,613.3,129.7591
2024-11-12,4085.743,18359.157875200002,43041.04487299999,602.81,129.8424
2024-11-13,4110.8901,18347.1976785,43089.349158,603.09,129.8386
2024-11-14,4039.6191,17977.346817600002,42813.796822000004,591.12,129.8281
2024-11-15,3968.8308,17969.1702366,42263.767503999996,591.97,129.8087
2024-11-18,3950.3806,18083.1104231,42379.253334,598.77,129.6974
2024-11-19,3976.8912,18167.657986399998,42549.594877999996,607.3,129.7018
2024-11-20,3985.7727,18211.764342199996,42564.730785,608.0,129.6942
2024-11-21,3989.2979,18116.325917500002,42791.450514000004,616.42,129.749
2024-11-22,3865.6989,17775.9919683,42944.625828,623.91,129.7905
2024-11-25,3848.0909,17697.0468392,43059.967566,616.51,129.8952
2024-11-26,3840.1847,17704.441944,43301.54133,607.0,129.9643
2024-11-27,3907.0447,18133.8754065,43180.130268,613.8,130.0087
2024-11-28,3872.5505,17894.683700799997,43127.341356000004,611.77,130.1122
2024-11-29,3916.5832,17938.6750155,43358.937726,614.88,130.2394
2024-12-02,3947.632,18053.324294700004,43457.843474999994,613.18,130.5584
2024-12-03,3951.8912,18270.480043199997,43556.716048,616.72,130.5544
2024-12-04,3930.5568,18245.191833599998,43782.557166,615.86,130.7242
2024-12-05,3921.5881,18064.066339999998,43667.283168999995,616.0,130.7776
2024-12-06,3973.1405,18340.15272,43757.371896000004,614.09,130.772
2024-12-09,3966.5708,18857.1073557,43501.83295,617.26,130.8608
2024-12-10,3995.6369,18789.558902399996,43388.588936,619.63,131.3001
2024-12-11,3988.8308,18621.653796,43710.646216999994,624.79,131.3421
2024-12-12,4028.5048,18850.137727999998,43480.65175,628.83,131.4392
2024-12-13,3933.1808,18461.813680799998,43492.814484,622.43,131.7447
2024-12-16,3911.8416,18299.742775600003,43661.701856,618.34,132.0214
2024-12-17,3922.0334,18219.003904,43498.440351,618.21,131.938
2024-12-18,3941.89,18378.284369,42209.08608,616.5,131.7844
2024-12-19,3945.4635,18276.207402599997,42190.758988,614.53,131.7049
2024-12-20,3927.7441,18250.521815,42643.404585000004,611.83,131.9772
2024-12-23,3933.5718,18385.532648400003,42935.64109,618.4,132.0654
2024-12-24,3983.6882,18592.1241474,43413.391504,616.34,131.9277
2024-12-25,3985.6291,18597.3497028,43408.559472,616.8,131.8235
2024-12-26,3987.4801,18605.3890188,43408.460823,618.07,131.8413
2024-12-27,3981.0307,18596.533394399998,42926.160012,618.55,132.0693
2024-12-30,3999.0549,18555.148292799997,42464.400966,616.5,132.0426
2024-12-31,3934.9109,18576.316098,42279.50909200001,614.8,132.2479
2025-01-02,3820.3952,18149.4124348,42182.550545,621.99,132.6661
2025-01-03,3775.1648,18263.8247529,42713.285866,626.87,132.8309
2025-01-06,3768.9697,18193.161257400003,42948.641288,624.32,132.8564
2025-01-07,3796.1055,17979.8711374,42473.516737,625.0,132.7391
2025-01-08,3789.2153,17824.790475200003,42544.523775,628.35,132.6764
2025-01-09,3779.8773,17779.3519956,42543.93195,630.37,132.4876
2025-01-10,3732.4806,17613.3068881,41891.173264,633.82,132.4982
2025-01-13,3722.513,17422.341151200002,41953.66747,636.9,132.377
2025-01-14,3820.5395,17748.6980388,41997.66849799999,632.44,132.4617
2025-01-15,3796.026,17803.7426598,42769.738053,634.5,132.5393
2025-01-16,3800.3836,18024.703421399998,42678.193653999995,637.04,132.4744
2025-01-17,3812.3429,18076.870742400002,43109.389074,637.63,132.4103
2025-01-20,3829.6764,18399.492954,43107.590076,637.5,132.3238
2025-01-21,3832.6145,18523.9634495,43374.865572,639.0,132.3998
2025-01-22,3797.0166,18211.5002652,43636.838352,643.48,132.4336
2025-01-23,3803.7439,18143.624743200002,43876.045668000006,644.02,132.3674
2025-01-24,3832.8637,18469.7239236,43748.941419999996,645.51,132.3054
2025-01-27,3817.0802,18593.0571735,43106.845144,643.1,132.5112
2025-02-05,3795.0848,18965.594501099997,43456.568563999994,667.87,132.616
2025-02-06,3842.8314,19231.5718748,43613.721687,667.38,132.7551
2025-02-07,3892.7028,19460.6089736,43205.745701,668.99,132.7764
2025-02-10,3901.0618,19811.8434692,43500.621307999994,679.65,132.6524
2025-02-11,3883.1352,19607.242345000002,43520.8546,683.52,132.6569
2025-02-12,3919.8617,20113.8765632,43398.67687,680.21,132.6585
2025-02-13,3905.1398,20088.853333,43856.670533000004,683.86,132.6383
2025-02-14,3939.0085,20831.2881003,43845.565877999994,686.58,132.5075
2025-02-17,3947.3983,20831.809453,43843.120026,676.28,132.289
2025-02-18,3912.7829,21169.6838935,43947.249726,682.85,132.1491
2025-02-19,3940.1602,21156.654261600004,44056.627575,686.9,132.1713
2025-02-20,3928.8959,20818.233257999997,43869.959424,689.18,132.0275
2025-02-21,3978.444,21648.990031999998,43111.736848,683.47,131.7954
2025-02-24,3969.7169,21545.7065266,42910.074024999994,685.58,131.4374
2025-02-25,3925.6505,21247.731749,42714.626150000004,685.17,131.3891
2025-02-26,3959.9413,21955.7836314,42724.009592,679.3,131.4012
2025-02-27,3968.1159,21892.4560358,42050.903179999994,676.52,131.2289
2025-02-28,3890.0487,21165.661832,42716.3921,670.78,131.2568
2025-03-03,3888.4738,21223.7442004,41968.81614,671.78,131.345
2025-03-04,3885.2208,21162.4063188,41451.870285,679.97,131.3584
2025-03-05,3902.5706,21765.422782899997,41899.836782,681.57,131.3808
2025-03-06,3956.2369,22481.5448692,41140.597584,679.7,131.2182
2025-03-07,3944.0143,22354.828128,41375.219099999995,679.48,130.8602
2025-03-10,3928.8018,21953.350444500004,40274.92324800001,681.99,130.7484
2025-03-11,3941.4157,21965.184503999997,39974.58738699999,676.71,130.3606
2025-03-12,3927.2315,21775.5340308,40144.74128,679.43,130.4885
2025-03-13,3911.5793,21661.4223595,39604.758656,683.77,130.5094
2025-03-14,4006.5567,22115.7803394,40452.627772,692.67,130.5135
2025-03-17,3996.7876,22272.3566794,40683.800256,695.4,130.1302
2025-03-18,4007.7229,22841.236441099998,40275.640578,700.8,130.1457
2025-03-19,4010.168,22858.3125692,40690.126713000005,707.7,130.1758
2025-03-20,3974.9918,22367.8504235,40633.500906,709.09,130.4392
2025-03-21,3914.6956,21872.2446816,40670.410560000004,706.55,130.4535
2025-03-24,3934.8486,22076.0674932,41399.617459999994,705.92,130.4262
2025-03-25,3932.2951,21556.547335,41469.41501999999,704.56,130.5578
2025-03-26,3919.3566,21671.8166952,40987.319879999995,707.79,130.6329
2025-03-27,3932.4117,21761.817671999997,40856.90055300001,709.29,130.6591
2025-03-28,3915.1662,21616.426617999998,40044.360688,721.03,130.6448
2025-03-31,3887.3056,21335.442011400002,40282.98167,730.8,130.6766
2025-04-01,3887.6841,21409.9343788,40431.359925,735.84,130.7217
2025-04-02,3884.3858,21408.2783551,40713.594920999996,732.5,130.9025
2025-04-03,3861.5034,21102.4850293,38795.042628,738.94,131.4507
2025-04-07,3589.4406,18363.385196,36438.0755,713.98,132.0177
2025-04-08,3650.759,18658.560636799997,35894.87852600001,717.5,131.7734
2025-04-09,3686.7943,18803.622915900003,39325.69553999999,728.88,131.804
2025-04-10,3735.1151,19214.6145268,37978.42606,741.26,131.7522
2025-04-11,3750.5167,19434.3482418,38662.853232,757.1,131.7819
2025-04-14,3759.1422,19907.4733,38982.44967,762.47,131.7377
2025-04-15,3761.2348,19952.4686396,38907.543648,762.9,131.7242
2025-04-16,3772.8204,19582.3596906,38055.20681,781.62,131.7859
2025-04-17,3772.2221,19873.5176432,38080.34295,786.0,131.7207
2025-04-18,3772.523,19861.3224134,38071.89063,788.62,131.7026
2025-04-21,3784.8806,19864.9595872,37167.4101,804.11,131.6411
2025-04-22,3783.9522,20025.1422072,38111.001424,825.8,131.6755
2025-04-23,3786.8824,20516.50029,38768.551975999995,786.99,131.5967
2025-04-24,3784.3574,20357.453504,39544.094746,792.47,131.601
2025-04-25,3786.9937,20416.3707342,39817.978386,785.6,131.6186
2025-04-28,3781.6188,20406.8972892,39830.773625,778.4,131.697
2025-04-29,3775.0767,20435.1903783,40054.102407,780.05,131.8468
2025-04-30,3770.5705,20529.6880033,40105.028684,780.19,131.9156
2025-05-06,3808.5424,21054.3374713,40374.237528,792.2,131.9718
2025-05-07,3831.627,21078.7142508,40548.03164,798.51,131.9164
2025-05-08,3852.8963,21151.996904,40821.714761999996,786.5,132.0201
2025-05-09,3846.1566,21213.0303336,40805.121145,785.5,132.0705
2025-05-12,3890.6096,21815.984249399997,42116.739654,759.0,131.8036
2025-05-13,3896.2583,21346.0333298,42377.862105,763.9,131.8493
2025-05-14,3943.2108,21817.010259000002,42400.648647999995,758.38,131.8286
2025-05-15,3907.1992,21625.924304400003,42580.003359,735.86,131.7988
2025-05-16,3889.0854,21511.529773000002,42863.394044,746.4,131.7415
2025-05-19,3877.1453,21462.602491999998,42887.82576,754.5,131.7969
2025-05-20,3898.1705,21772.9895268,42730.322825999996,753.49,131.8121
2025-05-21,3916.3807,21895.1087642,42044.370957,773.82,131.7784
2025-05-22,3913.8651,21627.332279800004,42005.804503,778.36,131.7808
2025-05-23,3882.2741,21680.117435999997,41733.301158,776.4,131.7618
2025-05-26,3860.1067,21347.335553700002,41683.396905999994,773.94,131.7578
2025-05-27,3839.3969,21446.6626877,42561.660904,768.75,131.7197
2025-05-28,3836.2366,21332.521932000003,42335.141370000005,769.67,131.6825
2025-05-29,3858.6998,21631.4049556,42512.640819,763.02,131.5485
2025-05-30,3840.2323,21343.2110234,42474.310311999994,768.79,131.6621
2025-06-03,3852.0127,21541.437963300003,42908.452153000006,778.5,131.6673
2025-06-04,3868.7429,21675.3703905,42921.764766,779.46,131.6797
2025-06-05,3877.5557,21899.979868500002,42682.77945,781.25,131.7064
2025-06-06,3873.9841,21787.3047288,43109.58642,779.88,131.7778
2025-06-09,3885.2459,22141.9681938,43155.250739999996,772.3,131.831
2025-06-10,3865.4652,22117.9663119,43382.81104,772.68,131.854
2025-06-11,3894.6252,22296.2374388,43248.71655999999,774.69,131.9373
2025-06-12,3892.1992,21987.8059778,43406.780378,780.54,131.9639
2025-06-13,3864.1822,21848.312566400004,42897.909084,792.07,131.9696
2025-06-16,3873.7951,22005.459624299998,43311.093379,788.2,131.9751
2025-06-17,3870.3786,21918.473806,42923.622912000006,783.19,132.0362
2025-06-18,3874.9708,21675.6014773,42919.321207,781.85,132.0752
2025-06-19,3843.0912,21234.182057200003,42900.182423,777.41,132.1643
2025-06-20,3846.6443,21491.0932984,42786.42888,777.4,132.2212
2025-06-23,3857.9016,21640.4940376,43206.49407,777.98,132.2409
2025-06-24,3904.0342,22069.5548081,43654.125008,768.87,132.1601
2025-06-25,3960.0662,22344.8842166,43661.292288,771.49,132.0822
2025-06-26,3946.0195,22197.900516,43981.98524000001,773.64,132.0774
2025-06-27,3921.7578,22159.286875,44215.848488999996,763.3,132.107
2025-06-30,3936.0791,21952.715745999998,44418.75507,764.43,132.0666
2025-07-01,3942.762,21936.1058728,44336.844734000006,772.88,132.124
2025-07-02,3943.6849,22076.8463586,44554.699132,770.7,132.2409
2025-07-03,3968.0676,21931.0851316,44911.79500500001,776.14,132.2636
2025-07-04,3982.2034,21799.488690000002,44919.330225000005,771.9,132.2929
2025-07-07,3965.1746,21759.9021036,44548.094988,767.75,132.3091
2025-07-08,3998.4527,22005.6532296,44533.634768,771.48,132.2641
2025-07-09,3991.4006,21774.5047552,44807.988366,763.38,132.2598
2025-07-10,4010.0243,21888.8839352,44911.56946,769.73,132.178
2025-07-11,4014.807,21980.0440678,44741.563125,769.66,132.1399
2025-07-14,4017.6678,22042.4475904,44814.562296000004,777.4,132.0708
2025-07-15,4019.0644,22396.9271972,44641.635248,776.02,132.1737
2025-07-16,4007.2019,22340.828089599996,44801.74062,772.4,132.1861
2025-07-17,4034.491,22302.6191325,45001.564296000004,770.91,132.1985
2025-07-18,4058.5486,22614.190207199998,45020.789142,773.5,132.1758
2025-07-21,4085.6072,22775.910075,45098.91232,777.34,132.0624
2025-07-22,4118.9582,22876.8715102,45088.544519999996,780.35,131.9796
2025-07-23,4119.7685,23233.259182499998,45411.519874,788.5,131.8574
2025-07-24,4149.0368,23341.9901638,45424.773975000004,775.34,131.6295
2025-07-25,4127.1634,23099.0824805,45627.028016000004,774.21,131.5933
2025-07-28,4135.8242,23274.574986300002,45665.769259,771.8,131.7015
2025-07-29,4152.0247,23253.284439000003,45558.656946,767.69,131.4734
2025-07-30,4151.2379,22913.523993000003,45457.193889999995,769.68,131.5649
2025-07-31,4075.5912,22563.301230700003,45322.834866000005,767.36,131.7278
2025-08-01,4054.9286,22321.4682699,44599.276296000004,767.29,131.7412
2025-08-04,4070.7023,22495.567444,45192.60663,776.01,131.7718
2025-08-05,4103.45,22640.384174799998,44954.799353999995,779.85,131.7647
2025-08-06,4113.4852,22660.701898400002,45309.438954000005,779.14,131.7842
2025-08-07,4114.666,22797.9475885,45232.73,782.08,131.816
2025-08-08,4104.9669,22605.8651434,45609.17199,783.18,131.8118
2025-08-11,4122.5106,22656.2306484,45509.619725,775.54,131.6485
2025-08-12,4143.8252,22717.414864000002,46034.328768,773.47,131.5053
2025-08-13,4176.5776,23282.0576199,46139.048299999995,774.96,131.4846
2025-08-14,4173.3131,23193.7443684,46144.623798,775.05,131.4141
2025-08-15,4202.3533,23009.4095378,46032.867580000006,773.55,131.3102
2025-08-18,4239.4125,22938.124497999997,45996.627629999995,774.46,130.9151
2025-08-19,4223.3741,22923.892563,45750.895183,773.05,130.9267
2025-08-20,4271.3958,23021.0469338,45655.635952000004,770.24,130.8707
2025-08-21,4288.0707,22908.9608094,45411.030879000005,772.0,130.8793
2025-08-22,4377.9977,23130.833948999996,46122.648811,771.87,130.8512
2025-08-25,4469.2217,23522.2658406,45822.845052,775.85,130.8983
2025-08-26,4452.5905,23269.538068799997,46029.733672,777.1,130.9731
2025-08-27,4386.1266,23008.9548624,46087.939119999995,778.07,130.9952
2025-08-28,4463.782,22815.6730494,46204.167718,779.85,130.8667
2025-08-29,4496.7591,22860.0060634,45887.22678,781.71,130.8821
2025-09-01,4523.7111,23356.4265108,45914.35987200001,794.66,130.9141
2025-09-02,4490.4528,23248.5191865,45607.432306,799.95,130.9461
2025-09-03,4459.8296,23084.3166498,45852.287208,809.0,131.0513
2025-09-04,4365.2085,22832.061386499998,46198.578816,809.19,131.0995
2025-09-05,4460.3249,23156.542319399996,46060.1316,811.5,130.9636
2025-09-08,4467.5733,23350.9539754,46134.400935,821.2,130.815
2025-09-09,4436.2584,23635.0834373,46244.741088,832.0,130.7104
2025-09-10,4445.3649,23901.4491876,46417.982648000005,829.75,130.5134
2025-09-11,4548.0345,23787.8543448,46793.434398000005,826.52,130.4768
2025-09-12,4521.998,24064.1547488,46760.969151000005,830.41,130.5212
2025-09-15,4533.0557,24153.9077136,47005.53356799999,828.21,130.5213
2025-09-16,4523.3367,24138.359629999995,46925.834252,838.73,130.545
2025-09-17,4551.023,24561.4402242,46871.065455,831.85,130.6247
2025-09-18,4498.109,24267.036421499997,47143.28766,824.59,130.5756
2025-09-19,4501.9195,24277.352106999995,47402.259807999995,826.71,130.4546
2025-09-22,4522.608,24104.624658599998,47596.57875,839.5,130.4549
2025-09-23,4519.7781,23922.776831199997,47302.076444000006,850.65,130.3309
2025-09-24,4566.0708,24245.736508500002,47180.699369,856.63,130.1466
2025-09-25,4593.4875,24216.002311199998,46971.447696,851.74,130.058
2025-09-26,4550.0487,23889.013260000003,47271.254239999995,853.0,130.0656
2025-09-29,4620.0528,24324.7929984,47353.875769,862.9,130.0267
2025-09-30,4640.6935,24518.5891688,47524.85253,871.86,130.0904
2025-10-09,4709.482,24445.7141643,47887.979122,911.5,130.2151
2025-10-10,4616.8341,24002.010547200003,46554.273048,897.63,130.1927
2025-10-13,4593.9785,23624.4093948,47253.17030400001,926.73,130.3098
2025-10-14,4539.0644,23229.2246175,47188.55405100001,940.72,130.2809
2025-10-15,4606.2879,23665.705615999996,47361.19047000001,959.04,130.2455
2025-10-16,4618.4218,23634.9152045,47045.18397599999,968.14,130.3032
2025-10-17,4514.2345,23055.399249000002,47280.484549,997.17,130.4403
2025-10-20,4538.2201,23625.1442646,47801.238149000004,974.3,130.3582
2025-10-21,4607.8715,23762.112048000003,47773.837550000004,987.12,130.3868
2025-10-22,4592.57,23539.5294631,47534.922759999994,948.8,130.4058
2025-10-23,4606.3447,23696.0414298,47787.66879199999,941.21,130.3869
2025-10-24,4660.6835,23875.322499,48172.098831999996,935.6,130.334
2025-10-27,4716.0186,24119.693902,48731.821595999994,930.79,130.3283
2025-10-28,4691.973,24035.056599199997,48826.090184,896.6,130.5109
2025-10-29,4747.8378,24027.67968,48815.006737,912.94,130.5337
2025-10-30,4709.911,23968.499145499998,48345.830176,906.89,130.5841
2025-10-31,4640.6676,23633.859595500002,48483.33759999999,921.5,130.7027
2025-11-03,4653.4028,23849.884729999998,48557.855799,920.0,130.7284
2025-11-04,4618.699,23663.657844,48000.132175,916.49,130.726
2025-11-05,4627.257,23652.315857700003,48186.375729,910.0,130.7656
2025-11-06,4693.4032,24142.162709,47623.547679999996,918.0,130.699
2025-11-07,4678.7944,23909.718567900003,47664.127680000005,918.03,130.6684
2025-11-10,4695.0507,24280.758037800002,48411.866008,934.81,130.6789
2025-11-11,4652.1655,24336.447356,48519.18642599999,946.79,130.6976
2025-11-12,4645.9079,24537.1068947,48527.121636,944.84,130.7415
2025-11-13,4702.0738,24689.249708499996,47745.222884999996,959.14,130.7198
2025-11-14,4628.1398,24217.874319399998,47694.33407499999,948.03,130.7191
2025-11-17,4598.0525,24040.5644076,47251.338656,931.42,130.7311
2025-11-18,4568.1928,23633.925843499997,46887.682592,916.96,130.7473
2025-11-19,4588.2922,23511.832549500003,47074.316352,935.33,130.717
2025-11-20,4564.9483,23526.903464799998,46363.07778,929.95,130.7176
2025-11-21,4453.6076,22957.784206,46798.691625,924.44,130.6858
2025-11-24,4448.0478,23409.72995,47503.763664000006,926.0,130.6751
2025-11-25,4490.4047,23569.219409999998,47920.021688,941.54,130.5907
2025-11-26,4517.6255,23609.8503672,48230.553756,941.16,130.4423
2025-11-27,4515.4027,23610.2773814,48218.97231899999,943.98,130.3549
2025-11-28,4526.6616,23529.004010999997,48484.023201,948.15,130.3626
2025-12-01,4576.4856,23658.245690199998,48205.488617,958.46,130.3589
2025-12-02,4554.3347,23715.181439999997,48347.841978000004,954.89,130.2888
2025-12-03,4531.0486,23415.730748100003,48464.508888,950.06,130.1998
2025-12-04,4546.5664,23573.398869000004,48502.466896000005,949.32,130.0069
2025-12-05,4584.5368,23712.902824800003,48607.39296,956.5,130.0288
2025-12-08,4621.7545,23425.6076584,48448.643363999996,954.1,130.0065
2025-12-09,4598.2232,23140.316796299998,48412.341423000005,947.13,130.0728
2025-12-10,4591.8273,23223.7204384,48725.327004,950.91,130.112
2025-12-11,4552.1848,23197.5319962,48780.4086,952.39,130.2051
2025-12-12,4580.95,23581.470194100002,48227.45875799999,964.25,130.1627
